2.360000000000000142e+01,0.000000000000000000e+00,7.600000000000000000e+01,-1.000000000000000000e+00,1.016299999999999955e+03
2.480000000000000071e+01,0.000000000000000000e+00,8.500000000000000000e+01,-1.000000000000000000e+00,1.014399999999999977e+03
2.500000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e+01,-1.000000000000000000e+00,1.015100000000000023e+03
2.419999999999999929e+01,1.000000000000000056e-01,1.030000000000000000e+02,-1.000000000000000000e+00,1.015799999999999955e+03
2.630000000000000071e+01,0.000000000000000000e+00,3.520000000000000000e+02,-1.000000000000000000e+00,1.014100000000000023e+03
2.560000000000000142e+01,0.000000000000000000e+00,3.130000000000000000e+02,-1.000000000000000000e+00,1.013399999999999977e+03
2.480000000000000071e+01,0.000000000000000000e+00,7.000000000000000000e+00,-1.000000000000000000e+00,1.013399999999999977e+03
2.200000000000000000e+01,1.000000000000000056e-01,3.020000000000000000e+02,-1.000000000000000000e+00,1.014100000000000023e+03
2.439999999999999858e+01,2.000000000000000111e-01,2.930000000000000000e+02,-1.000000000000000000e+00,1.013899999999999977e+03
2.060000000000000142e+01,0.000000000000000000e+00,2.990000000000000000e+02,-1.000000000000000000e+00,1.015700000000000045e+03
2.019999999999999929e+01,0.000000000000000000e+00,2.870000000000000000e+02,-1.000000000000000000e+00,1.016500000000000000e+03
1.939999999999999858e+01,0.000000000000000000e+00,2.920000000000000000e+02,-1.000000000000000000e+00,1.015700000000000045e+03
2.000000000000000000e+01,0.000000000000000000e+00,3.120000000000000000e+02,-1.000000000000000000e+00,1.016100000000000023e+03
1.989999999999999858e+01,0.000000000000000000e+00,3.220000000000000000e+02,-1.000000000000000000e+00,1.014600000000000023e+03
2.110000000000000142e+01,0.000000000000000000e+00,3.020000000000000000e+02,-1.000000000000000000e+00,1.013000000000000000e+03
2.230000000000000071e+01,0.000000000000000000e+00,9.200000000000000000e+01,-1.000000000000000000e+00,1.015100000000000023e+03
1.880000000000000071e+01,0.000000000000000000e+00,7.400000000000000000e+01,-1.000000000000000000e+00,1.015899999999999977e+03
2.319999999999999929e+01,0.000000000000000000e+00,3.330000000000000000e+02,-1.000000000000000000e+00,1.013100000000000023e+03
2.339999999999999858e+01,0.000000000000000000e+00,2.890000000000000000e+02,-1.000000000000000000e+00,1.013399999999999977e+03
2.269999999999999929e+01,0.000000000000000000e+00,2.910000000000000000e+02,-1.000000000000000000e+00,1.013399999999999977e+03
2.239999999999999858e+01,0.000000000000000000e+00,4.200000000000000000e+01,-1.000000000000000000e+00,1.014799999999999955e+03
2.339999999999999858e+01,0.000000000000000000e+00,1.050000000000000000e+02,-1.000000000000000000e+00,1.013200000000000045e+03
2.339999999999999858e+01,0.000000000000000000e+00,3.400000000000000000e+01,-1.000000000000000000e+00,1.014100000000000023e+03
2.110000000000000142e+01,0.000000000000000000e+00,3.220000000000000000e+02,-1.000000000000000000e+00,1.016899999999999977e+03
1.910000000000000142e+01,0.000000000000000000e+00,3.130000000000000000e+02,-1.000000000000000000e+00,1.017100000000000023e+03
1.889999999999999858e+01,0.000000000000000000e+00,2.680000000000000000e+02,-1.000000000000000000e+00,1.017200000000000045e+03
1.869999999999999929e+01,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,1.017600000000000023e+03
1.889999999999999858e+01,0.000000000000000000e+00,2.970000000000000000e+02,-1.000000000000000000e+00,1.018200000000000045e+03
2.030000000000000071e+01,0.000000000000000000e+00,2.820000000000000000e+02,-1.000000000000000000e+00,1.017100000000000023e+03
2.139999999999999858e+01,0.000000000000000000e+00,2.960000000000000000e+02,-1.000000000000000000e+00,1.017799999999999955e+03
2.250000000000000000e+01,0.000000000000000000e+00,1.710000000000000000e+02,-1.000000000000000000e+00,1.019299999999999955e+03
2.460000000000000142e+01,0.000000000000000000e+00,2.350000000000000000e+02,-1.000000000000000000e+00,1.017799999999999955e+03
2.569999999999999929e+01,0.000000000000000000e+00,1.150000000000000000e+02,-1.000000000000000000e+00,1.016399999999999977e+03
2.610000000000000142e+01,2.000000000000000111e-01,7.800000000000000000e+01,-1.000000000000000000e+00,1.015600000000000023e+03
2.150000000000000000e+01,1.600000000000000089e+00,3.520000000000000000e+02,-1.000000000000000000e+00,1.016000000000000000e+03
2.219999999999999929e+01,0.000000000000000000e+00,3.000000000000000000e+02,-1.000000000000000000e+00,1.017100000000000023e+03
2.180000000000000071e+01,0.000000000000000000e+00,2.850000000000000000e+02,-1.000000000000000000e+00,1.017899999999999977e+03
2.289999999999999858e+01,0.000000000000000000e+00,2.820000000000000000e+02,-1.000000000000000000e+00,1.017700000000000045e+03
2.480000000000000071e+01,0.000000000000000000e+00,2.900000000000000000e+02,-1.000000000000000000e+00,1.015100000000000023e+03
2.610000000000000142e+01,0.000000000000000000e+00,1.140000000000000000e+02,-1.000000000000000000e+00,1.013100000000000023e+03
2.660000000000000142e+01,0.000000000000000000e+00,1.600000000000000000e+01,-1.000000000000000000e+00,1.013200000000000045e+03
2.619999999999999929e+01,0.000000000000000000e+00,3.350000000000000000e+02,-1.000000000000000000e+00,1.014399999999999977e+03
2.560000000000000142e+01,0.000000000000000000e+00,2.300000000000000000e+01,-1.000000000000000000e+00,1.014899999999999977e+03
2.639999999999999858e+01,0.000000000000000000e+00,2.900000000000000000e+01,-1.000000000000000000e+00,1.014299999999999955e+03
2.719999999999999929e+01,0.000000000000000000e+00,6.800000000000000000e+01,-1.000000000000000000e+00,1.012700000000000045e+03
2.689999999999999858e+01,5.999999999999999778e-01,1.070000000000000000e+02,-1.000000000000000000e+00,1.012200000000000045e+03
2.639999999999999858e+01,0.000000000000000000e+00,5.500000000000000000e+01,-1.000000000000000000e+00,1.013600000000000023e+03
2.689999999999999858e+01,0.000000000000000000e+00,5.000000000000000000e+01,-1.000000000000000000e+00,1.016100000000000023e+03
2.710000000000000142e+01,0.000000000000000000e+00,3.600000000000000000e+01,-1.000000000000000000e+00,1.018299999999999955e+03
2.660000000000000142e+01,0.000000000000000000e+00,3.170000000000000000e+02,-1.000000000000000000e+00,1.018399999999999977e+03
2.669999999999999929e+01,0.000000000000000000e+00,2.950000000000000000e+02,-1.000000000000000000e+00,1.017000000000000000e+03
2.830000000000000071e+01,0.000000000000000000e+00,2.890000000000000000e+02,-1.000000000000000000e+00,1.015200000000000045e+03
2.950000000000000000e+01,0.000000000000000000e+00,2.740000000000000000e+02,-1.000000000000000000e+00,1.013100000000000023e+03
3.110000000000000142e+01,0.000000000000000000e+00,2.710000000000000000e+02,-1.000000000000000000e+00,1.011000000000000000e+03
3.169999999999999929e+01,0.000000000000000000e+00,2.810000000000000000e+02,-1.000000000000000000e+00,1.009500000000000000e+03
3.320000000000000284e+01,0.000000000000000000e+00,2.840000000000000000e+02,-1.000000000000000000e+00,1.007799999999999955e+03
3.239999999999999858e+01,0.000000000000000000e+00,2.830000000000000000e+02,-1.000000000000000000e+00,1.007200000000000045e+03
3.139999999999999858e+01,0.000000000000000000e+00,3.050000000000000000e+02,-1.000000000000000000e+00,1.008700000000000045e+03
3.019999999999999929e+01,0.000000000000000000e+00,3.140000000000000000e+02,-1.000000000000000000e+00,1.012000000000000000e+03
2.830000000000000071e+01,0.000000000000000000e+00,3.020000000000000000e+02,-1.000000000000000000e+00,1.013700000000000045e+03
2.989999999999999858e+01,0.000000000000000000e+00,2.820000000000000000e+02,-1.000000000000000000e+00,1.012299999999999955e+03
3.220000000000000284e+01,0.000000000000000000e+00,2.820000000000000000e+02,-1.000000000000000000e+00,1.011500000000000000e+03
3.279999999999999716e+01,0.000000000000000000e+00,2.830000000000000000e+02,-1.000000000000000000e+00,1.010299999999999955e+03
3.150000000000000000e+01,0.000000000000000000e+00,2.820000000000000000e+02,-1.000000000000000000e+00,1.011000000000000000e+03
3.429999999999999716e+01,0.000000000000000000e+00,1.280000000000000000e+02,-1.000000000000000000e+00,1.009899999999999977e+03
3.310000000000000142e+01,0.000000000000000000e+00,5.100000000000000000e+01,-1.000000000000000000e+00,1.010500000000000000e+03
3.379999999999999716e+01,0.000000000000000000e+00,3.700000000000000000e+01,-1.000000000000000000e+00,1.011000000000000000e+03
3.389999999999999858e+01,0.000000000000000000e+00,4.800000000000000000e+01,-1.000000000000000000e+00,1.011100000000000023e+03
3.420000000000000284e+01,0.000000000000000000e+00,1.600000000000000000e+01,-1.000000000000000000e+00,1.012399999999999977e+03
3.150000000000000000e+01,1.000000000000000056e-01,1.260000000000000000e+02,-1.000000000000000000e+00,1.015100000000000023e+03
3.060000000000000142e+01,0.000000000000000000e+00,3.150000000000000000e+02,-1.000000000000000000e+00,1.015100000000000023e+03
3.239999999999999858e+01,0.000000000000000000e+00,2.910000000000000000e+02,-1.000000000000000000e+00,1.012000000000000000e+03
3.320000000000000284e+01,0.000000000000000000e+00,3.020000000000000000e+02,-1.000000000000000000e+00,1.010899999999999977e+03
3.379999999999999716e+01,0.000000000000000000e+00,3.130000000000000000e+02,-1.000000000000000000e+00,1.010700000000000045e+03
3.429999999999999716e+01,0.000000000000000000e+00,3.030000000000000000e+02,-1.000000000000000000e+00,1.009899999999999977e+03
3.520000000000000284e+01,0.000000000000000000e+00,2.360000000000000000e+02,-1.000000000000000000e+00,1.009899999999999977e+03
3.350000000000000000e+01,0.000000000000000000e+00,2.760000000000000000e+02,-1.000000000000000000e+00,1.009899999999999977e+03
3.350000000000000000e+01,0.000000000000000000e+00,2.730000000000000000e+02,-1.000000000000000000e+00,1.008399999999999977e+03
3.429999999999999716e+01,0.000000000000000000e+00,3.040000000000000000e+02,-1.000000000000000000e+00,1.008399999999999977e+03
3.620000000000000284e+01,0.000000000000000000e+00,1.630000000000000000e+02,-1.000000000000000000e+00,1.010500000000000000e+03
3.529999999999999716e+01,0.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,1.011799999999999955e+03
3.420000000000000284e+01,0.000000000000000000e+00,2.970000000000000000e+02,-1.000000000000000000e+00,1.012000000000000000e+03
3.279999999999999716e+01,0.000000000000000000e+00,3.130000000000000000e+02,-1.000000000000000000e+00,1.011500000000000000e+03
3.320000000000000284e+01,0.000000000000000000e+00,3.040000000000000000e+02,-1.000000000000000000e+00,1.010700000000000045e+03
3.520000000000000284e+01,0.000000000000000000e+00,2.950000000000000000e+02,-1.000000000000000000e+00,1.009100000000000023e+03
3.539999999999999858e+01,0.000000000000000000e+00,1.140000000000000000e+02,-1.000000000000000000e+00,1.006700000000000045e+03
3.920000000000000284e+01,0.000000000000000000e+00,2.020000000000000000e+02,-1.000000000000000000e+00,1.004899999999999977e+03
4.020000000000000284e+01,0.000000000000000000e+00,2.690000000000000000e+02,-1.000000000000000000e+00,1.000000000000000000e+03
3.700000000000000000e+01,0.000000000000000000e+00,2.980000000000000000e+02,-1.000000000000000000e+00,1.000299999999999955e+03
3.560000000000000142e+01,0.000000000000000000e+00,2.910000000000000000e+02,-1.000000000000000000e+00,1.002700000000000045e+03
3.570000000000000284e+01,0.000000000000000000e+00,3.040000000000000000e+02,-1.000000000000000000e+00,1.005299999999999955e+03
3.620000000000000284e+01,0.000000000000000000e+00,1.400000000000000000e+01,-1.000000000000000000e+00,1.007899999999999977e+03
3.620000000000000284e+01,0.000000000000000000e+00,3.080000000000000000e+02,-1.000000000000000000e+00,1.008600000000000023e+03
3.920000000000000284e+01,0.000000000000000000e+00,2.050000000000000000e+02,-1.000000000000000000e+00,1.007899999999999977e+03
4.029999999999999716e+01,0.000000000000000000e+00,1.000000000000000000e+02,-1.000000000000000000e+00,1.006500000000000000e+03
3.939999999999999858e+01,0.000000000000000000e+00,1.700000000000000000e+01,-1.000000000000000000e+00,1.006700000000000045e+03
3.820000000000000284e+01,0.000000000000000000e+00,3.370000000000000000e+02,-1.000000000000000000e+00,1.006299999999999955e+03
3.720000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.007500000000000000e+03
3.820000000000000284e+01,0.000000000000000000e+00,3.570000000000000000e+02,-1.000000000000000000e+00,1.009500000000000000e+03
3.820000000000000284e+01,0.000000000000000000e+00,2.860000000000000000e+02,-1.000000000000000000e+00,1.010299999999999955e+03
3.900000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+02,-1.000000000000000000e+00,1.010500000000000000e+03
3.970000000000000284e+01,0.000000000000000000e+00,2.930000000000000000e+02,-1.000000000000000000e+00,1.008899999999999977e+03
4.020000000000000284e+01,0.000000000000000000e+00,2.880000000000000000e+02,-1.000000000000000000e+00,1.007299999999999955e+03
3.929999999999999716e+01,0.000000000000000000e+00,2.900000000000000000e+02,-1.000000000000000000e+00,1.006600000000000023e+03
3.950000000000000000e+01,0.000000000000000000e+00,2.560000000000000000e+02,-1.000000000000000000e+00,1.005600000000000023e+03
3.760000000000000142e+01,0.000000000000000000e+00,1.200000000000000000e+01,-1.000000000000000000e+00,1.007899999999999977e+03
