3.652500000000000000e+04
1.024529856175649911e+01
3.652600000000000000e+04
1.025280152529012412e+01
3.652700000000000000e+04
1.026099828706355765e+01
3.652800000000000000e+04
1.026988166850060225e+01
3.652900000000000000e+04
1.027944394428050146e+01
3.653000000000000000e+04
1.028967687342083082e+01
3.653100000000000000e+04
1.030057172215310857e+01
3.653200000000000000e+04
1.031214457447640598e+01
3.653300000000000000e+04
1.032432680478086695e+01
3.653400000000000000e+04
1.033714203553972766e+01
3.653500000000000000e+04
1.035057992173824459e+01
3.653600000000000000e+04
1.036462977662449703e+01
3.653700000000000000e+04
1.037928059126716107e+01
3.653800000000000000e+04
1.039452104939846322e+01
3.653900000000000000e+04
1.041037448344286531e+01
3.654000000000000000e+04
1.042676751280669123e+01
3.654100000000000000e+04
1.044371430535102263e+01
3.654200000000000000e+04
1.046120237256400287e+01
3.654300000000000000e+04
1.047921904764370993e+01
3.654400000000000000e+04
1.049775160406716168e+01
3.654500000000000000e+04
1.051678737293696031e+01
3.654600000000000000e+04
1.053631380881415680e+01
3.654700000000000000e+04
1.055631847085896879e+01
3.654800000000000000e+04
1.057678894302807748e+01
3.654900000000000000e+04
1.059771275566890836e+01
3.655000000000000000e+04
1.061907732544932514e+01
3.655100000000000000e+04
1.064086997543927282e+01
3.655200000000000000e+04
1.066307798592606559e+01
3.655300000000000000e+04
1.068568863440304995e+01
3.655400000000000000e+04
1.070868924830574542e+01
3.655500000000000000e+04
1.073206723417388275e+01
3.655600000000000000e+04
1.075581009930465370e+01
3.655700000000000000e+04
1.077990548528032377e+01
3.655800000000000000e+04
1.080434117530239746e+01
3.655900000000000000e+04
1.082910511706722900e+01
3.656000000000000000e+04
1.085418543568812311e+01
3.656100000000000000e+04
1.087957045726943761e+01
3.656200000000000000e+04
1.090524871711386368e+01
3.656300000000000000e+04
1.093120897805783898e+01
3.656400000000000000e+04
1.095744023745646700e+01
3.656500000000000000e+04
1.098393171880161390e+01
3.656600000000000000e+04
1.101067288377089426e+01
3.656700000000000000e+04
1.103765341738471761e+01
3.656800000000000000e+04
1.106486322538694367e+01
3.656900000000000000e+04
1.109229245764436200e+01
3.657000000000000000e+04
1.111993149732006714e+01
3.657100000000000000e+04
1.114777102094376460e+01
3.657200000000000000e+04
1.117580204433761537e+01
3.657300000000000000e+04
1.120401596854208037e+01
3.657400000000000000e+04
1.123240461089881137e+01
3.657500000000000000e+04
1.126096016715746373e+01
3.657600000000000000e+04
1.128967513359384611e+01
3.657700000000000000e+04
1.131854221358662471e+01
3.657800000000000000e+04
1.134755421651061624e+01
3.657900000000000000e+04
1.137668544537154958e+01
3.658000000000000000e+04
1.140597799094393849e+01
3.658100000000000000e+04
1.145289510721340775e+01
3.658200000000000000e+04
1.148262178333243355e+01
3.658300000000000000e+04
1.151245068828575313e+01
3.658400000000000000e+04
1.154237531684339046e+01
3.658500000000000000e+04
1.157238928112201393e+01
